,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,avg_max_stuck,avg_hrs_stuck_avg,most_loss
751,8c857,27.0,23036.90737051279,-5023.91247135492,0.7349378819887371,0.14601283020162972,0.5,0.10461347146911061,870.1454545454545,1421.0484848484848,3.078583713103075,-134.02074446258172
378,f02ea,-1.0,10074.81308812018,0.0,0.4333978217397581,0.15046321916875682,1.0,0.10457165462826658,870.1454545454545,2530.1772727272732,1.3461209530148464,549.9877915350039
724,0eaab,14.0,21923.455344471837,-14517.20631934029,0.7465622380015688,0.024693194684921527,0.5,0.10450332108074901,870.1454545454545,212.73939393939398,0.6670526292054294,-161.60972420001997
805,7df1b,14.0,22603.7827579746,-13017.0718370873,0.7547662980306278,0.02181262962830693,0.5,0.10445608332670407,870.1454545454545,484.0045454545454,1.8321885484802394,28.167351271001777
489,284e5,-1.0,22470.983764170192,-11870.855008519407,0.77556953465489,0.014153923404069286,0.5,0.10429294489048027,870.1454545454545,140.6681818181818,2.2837636778863306,257.87610045800074
63,b37d3,25.0,22004.583815030488,-13906.642785010117,0.7555020476694613,0.020069882490829215,0.5,0.10417752746678945,870.1454545454545,415.84090909090907,1.9221837568023667,158.61881785799864
1179,e9a14,21.0,13114.331637129595,0.0,0.4258450917846817,0.26114668023178395,0.909090909090909,0.10402350461886241,870.1454545454545,3865.8287878787883,7.7095050438300765,761.5123020999997
1010,1d713,11.0,22760.205885343574,-8105.096814863531,0.7316025797261503,0.07825111610951202,0.5,0.10398434059934526,870.1454545454545,1389.0772727272729,1.9240247434593423,-95.41975370000412
1158,5d00b,25.0,21755.199860099037,-13622.682755324757,0.7443126217806962,0.04134411974690375,0.5,0.10396620988317888,870.1454545454545,453.88484848484853,1.5822987588030566,1.3545801999964482
607,6dbbd,-1.0,22271.731673838996,0.0,0.7754722097305599,0.14397271363094652,0.5,0.10394721576149796,870.1454545454545,1915.0621212121216,9.419572602496343,340.1724554999996
532,08a91,-1.0,13271.840932606967,0.0,0.6302432349496376,0.02454930617747809,1.0,0.10385376852828804,870.1454545454545,862.7939393939395,4.038914707518928,420.1158032339996
1132,72b01,-1.0,13349.600444576456,0.0,0.3966204241360062,0.41630146146205854,1.0,0.10358113731103367,870.1454545454545,4025.3939393939395,2.2463411331775607,914.3683997999972
615,03bda,-1.0,11882.529073913931,0.0,0.5061818370609877,0.16651660684700315,1.0,0.10357407375149114,870.1454545454545,2440.9378787878786,4.472374482824846,756.628843365998
1166,68db4,35.0,22600.04949544123,-440.4460789243291,0.7335323664129851,0.148281113285559,0.5,0.10350396728871272,870.1454545454545,1569.7181818181818,5.372784501879733,366.4277054121194
795,f6b44,31.0,11784.945748806413,0.0,0.4159202501123542,0.27851017400287376,0.909090909090909,0.1034063289927511,870.1454545454545,3929.4999999999995,2.3373407418326875,803.3069459999921
877,601bd,41.0,14413.866543673099,-7179.309710206614,0.5786863894370969,0.04134717457319464,0.909090909090909,0.10338034357129752,870.1454545454545,499.20303030303035,4.409385437018329,-508.2111665000024
746,838c9,20.0,17130.585864022585,-48.23728878704478,0.5760027218216327,0.2664891017523661,0.6666666666666667,0.10333772211922496,870.1454545454545,3278.099999999999,4.407997413398781,568.9309672999988
670,a027a,-1.0,13015.34436407837,0.0,0.3841442137207881,0.45104223466994503,1.0,0.10321789973055484,870.1454545454545,4184.6606060606055,2.4830473645238897,1082.7980913269962
599,89eb3,25.0,22715.3828812905,-23430.740634829606,0.804059499335382,0.021096333046706203,0.5,0.10318476688648953,870.1454545454545,405.5575757575758,1.1421412651899632,73.7534580899991
1160,c1402,14.0,21978.651672883534,-2107.564116135567,0.685208664542598,0.21083955463301757,0.5,0.10309430099986104,870.1454545454545,1922.934848484848,1.7019092193450769,208.59819859197057
371,eedad,32.0,11983.596925576738,0.0,0.4974267810327042,0.14507105439063564,0.909090909090909,0.10308755429706831,870.1454545454545,3206.39696969697,3.1614553971365384,840.7620846009995
28,460c8,33.0,21420.7066744859,-203.9074652514182,0.6682201629689014,0.29337709426240577,0.5,0.10308439648846748,870.1454545454545,4043.8803030303025,2.581592889058729,516.4336365999977
430,6e573,40.0,22199.200151318437,-572.8773172619623,0.779882201598619,0.06192475591106002,0.5,0.10307077144019429,870.1454545454545,1601.8500000000001,4.977740413002167,335.7915002999998
731,c171c,16.0,16994.805653126452,-11395.776363431178,0.6852471458244174,0.031100779002514404,0.6666666666666667,0.1029710039305876,870.1454545454545,428.3939393939394,1.1738624171713674,-370.4394547000076
950,cfc65,-1.0,13001.50507514853,-12638.939716561308,0.5454886609428862,0.010486881238296011,1.0,0.10294284605174532,870.1454545454545,90.35151515151516,1.505836311475232,218.307788802
409,b20c8,32.0,22220.551525598064,-359.2037336534451,0.6990741685833295,0.23679929414811143,0.5,0.10284171937565474,870.1454545454545,2925.0318181818184,3.4464891602417285,438.81056549999795
453,852c0,26.0,21725.152994515447,-3650.504604868732,0.7201655117436812,0.10506246971007793,0.5,0.1028025951269814,870.1454545454545,782.1545454545453,2.768350177145352,-60.36531806843804
908,b89d0,17.0,17073.004372364558,-25257.605043258696,0.6480551878110637,0.014107435470723422,0.6666666666666667,0.10276735675697184,870.1454545454545,116.80000000000001,1.9241398592356398,89.39507058800028
477,f38e4,36.0,22242.806846119427,-826.0326881396061,0.7371525143317903,0.16491888188813789,0.5,0.10247467546545859,870.1454545454545,1810.8666666666666,1.051751443700398,325.28419254576454
1000,b93cd,-1.0,11025.42985307058,0.0,0.31884744987951597,0.5027106789880382,1.0,0.10227760257627681,870.1454545454545,4707.739393939394,1.1684684154570353,897.5037539969986
348,66ba9,25.0,10446.899638892031,0.0,0.44829778183861996,0.18398770685320887,0.909090909090909,0.10223771916341748,870.1454545454545,3681.607575757576,2.51709857710977,764.5629208780001
290,eba76,31.0,12146.933828986961,0.0,0.5189134651825394,0.1298444124372573,0.909090909090909,0.10216313121157877,870.1454545454545,2752.169696969697,2.620979545500313,592.406229797
1200,090e2,14.0,8861.505914383151,0.0,0.3472730366623855,0.5331732787878437,0.909090909090909,0.10209414276132919,870.1454545454545,5661.037878787879,0.8518174729262349,891.9648694569979
619,08789,-1.0,21314.485645248984,-11282.615912384585,0.7219736219918782,0.05967860932234494,0.5,0.1020898737179403,870.1454545454545,635.9954545454545,3.714933865524395,-269.7695338999993
143,bb158,30.0,20845.2354918134,-12677.966321674267,0.7062638929861144,0.18660618823898034,0.5,0.10198448750314061,870.1454545454545,1821.0606060606062,0.8680791223824037,89.41287297807233
1031,cd814,30.0,21626.824393667153,-9866.42988641634,0.7713280206004864,0.038745149085955936,0.5,0.10194560459157337,870.1454545454545,725.5227272727274,0.8451696831729741,121.50817419000265
696,7fef5,-1.0,11232.212019146345,0.0,0.3354533843159977,0.5126315440780476,1.0,0.10193980203255154,870.1454545454545,4885.250000000001,3.4977387340810364,914.8030253749981
653,8a454,-1.0,11048.407876757266,0.0,0.47668317476850697,0.18668469379254027,1.0,0.10188966483536031,870.1454545454545,2404.2909090909084,1.3513450299488152,737.1163833719994
1005,886b7,35.0,21761.645868132655,-2284.363099933992,0.7461332439261293,0.13158155442574548,0.5,0.10186799995479397,870.1454545454545,1557.0651515151515,2.220111181180733,253.4316783179986
732,4a5f7,25.0,21970.732851639525,-9821.12767937029,0.7528750853241394,0.034363027183240906,0.5,0.10179274096765058,870.1454545454545,383.95,5.137157575411482,52.29397428499997
267,fcec2,25.0,21970.732851639525,-9821.12767937029,0.7528750853241394,0.034363027183240906,0.5,0.10179274096765058,870.1454545454545,383.95,5.137157575411482,52.29397428499997
1032,079a4,39.0,21910.401026159114,-120.60028439362848,0.7418183400805229,0.08415521312039205,0.5,0.10166248141563358,870.1454545454545,1554.3166666666666,5.263568091398528,373.02882298500003
400,489c8,26.0,11445.3011462213,-435.6988037593567,0.463545666425259,0.2600169902508418,0.909090909090909,0.1015985952027823,870.1454545454545,3120.480303030303,3.5170209926204254,624.7560663858309
1139,55d65,-1.0,21990.03666905677,-17264.30322926116,0.7744714558815222,0.025024862111467018,0.5,0.10155048929166316,870.1454545454545,251.70757575757577,4.07791354654764,-119.95524829999985
276,fd5f1,-1.0,21485.81031608554,-10170.207061973466,0.750298614053741,0.03665611157853398,0.5,0.1013489625158571,870.1454545454545,536.930303030303,3.4643011971790965,-59.07466090000171
605,a08ba,-1.0,13249.529040944222,0.0,0.467901550927564,0.20895869616022464,1.0,0.10132859673547827,870.1454545454545,2528.8969696969702,2.0828825626110157,905.0671650224583
519,f72da,-1.0,21891.325604774393,-8856.992438940417,0.7804421069249287,0.015867452612743825,0.5,0.1012197200766146,870.1454545454545,116.45757575757575,1.8261392600038375,73.60027000699606
1190,4598d,-1.0,12216.18285977258,0.0,0.5701836878241623,0.042462414660725124,1.0,0.10101735167722033,870.1454545454545,1120.1651515151514,5.239842361696302,820.2108130000004
444,fb8d4,40.0,21385.796578796835,-5679.613933771633,0.7456015314330713,0.09545542358692427,0.5,0.10097355327607516,870.1454545454545,1199.9045454545453,2.062436641411057,242.91563148999984
987,2463a,-1.0,11473.807635326488,-5251.82887902613,0.531572688519356,0.025068563179791635,1.0,0.1009010919320577,870.1454545454545,233.81818181818187,3.96979739584943,-214.35860469700063
609,bc975,-1.0,13397.917090098334,0.0,0.5130371193782977,0.11484292653575189,1.0,0.10055096759543529,870.1454545454545,1340.0560606060606,2.5739261752529377,837.6061956599999
784,c1332,-1.0,11363.104525950737,0.0,0.4093901337033957,0.35797450461114155,1.0,0.10052320471479118,870.1454545454545,3750.5075757575755,1.4134514519139523,788.0022906800633
527,ec845,40.0,21376.87310478857,-1320.1210936690754,0.6782295688028257,0.28919096118677845,0.5,0.1001848963835804,870.1454545454545,3010.583333333334,2.7712629995276714,374.4026229999974
742,0dc40,37.0,22163.428300896685,-132.8464373731791,0.7004978136678347,0.2508494541041568,0.5,0.10011519996468664,870.1454545454545,2630.0151515151515,3.017891769185484,400.734254438
881,132b0,15.0,20320.195194229833,-11438.18980228852,0.6808003045764778,0.17623544041381453,0.5,0.10008933343670465,870.1454545454545,1276.412121212121,1.5352535565818852,-156.70772071249982
829,46b33,-1.0,10581.382123750009,0.0,0.40642843825661273,0.21451431719048147,1.0,0.10006712337449182,870.1454545454545,2934.080303030303,2.6175610707430503,552.2351051359997
1185,6efcf,-1.0,13784.270775021774,-5173.97055714105,0.5682419657163985,0.014254053752443163,1.0,0.09991224731282285,870.1454545454545,110.3939393939394,2.202838727315211,-276.9702726810062
1145,e4062,-1.0,11103.078586033142,0.0,0.5511194858485519,0.031025473345118303,1.0,0.09990685712250236,870.1454545454545,1017.0439393939392,3.5124541048110767,447.46812683999855
355,ed6a2,33.0,11536.500046157898,-43.617764981962104,0.5069488252119808,0.10977032734573156,0.909090909090909,0.09989495325144584,870.1454545454545,2381.048484848485,2.8926375161365603,748.8668184575729
1138,08bd8,-1.0,11354.37537229048,0.0,0.5849439633457696,0.04487537066129448,1.0,0.09985683561075707,870.1454545454545,1431.6712121212122,3.124565230744301,620.581822296001
867,046c3,37.0,22243.84949367078,-159.88389818473465,0.7295359898663484,0.1793765854710148,0.5,0.09951584705159143,870.1454545454545,2130.231818181818,3.466004780866299,408.7596675764687
561,3a3d1,-1.0,13471.392340340108,-9629.531594038335,0.5796499629655739,0.011773496631425356,1.0,0.09928792901068256,870.1454545454545,99.7878787878788,1.7329471890737602,-181.65595062699705
899,23c59,44.0,21539.34307727068,-1052.7621753308026,0.7114873935104578,0.21860422808250782,0.5,0.09889702945643988,870.1454545454545,2446.4848484848485,3.495525823247358,423.2304040999979
939,fb2a8,12.0,22008.73498874407,-5320.988263586091,0.7808315664704146,0.010065050974385318,0.5,0.09876018511115413,870.1454545454545,86.5621212121212,1.6094058940607538,-51.545378321000015
245,b025f,27.0,20899.453533453358,-10802.368342125494,0.7262906883772076,0.03112880648135817,0.5,0.09869930310396029,870.1454545454545,472.969696969697,2.395695098753137,43.431937643999014
769,a5a09,-1.0,11734.952430548932,-18588.881209163148,0.49357691341827725,0.01676631532875321,1.0,0.09866685585810629,870.1454545454545,165.30606060606064,1.8334013553413575,-103.6224040999866
56,0560a,30.0,13711.824430486231,-156.4699908057864,0.48235493488733194,0.21788156906755293,0.909090909090909,0.09863770222393287,870.1454545454545,2353.3257575757575,2.6011364928021803,753.2782503876678
1094,53df8,-1.0,12856.532056571858,-6208.388600985692,0.5410477845345499,0.03838954170000152,1.0,0.09855377437912122,870.1454545454545,458.18030303030304,4.234121262336521,-320.20735448862393
111,410c4,-1.0,7081.643252992037,0.0,0.3329349679357768,0.34660852764925587,1.0,0.09839812185164933,870.1454545454545,4022.240909090909,0.9342337467961866,877.4479842209952
938,1eb2a,-1.0,13514.85309700334,-37815.165570275625,0.5551997279415858,0.010563261607436774,1.0,0.09834556922300429,870.1454545454545,123.61515151515151,1.7050814224382633,-92.70657499999928
480,2efc1,14.0,11543.126545911615,0.0,0.5234315776981715,0.15786794194641873,0.909090909090909,0.09823279747813764,870.1454545454545,2143.534848484849,1.213492970933,476.8625653129994
993,68b5a,33.0,21498.703222109776,-4354.9178596692645,0.742622384087446,0.1926188858592556,0.5,0.09812354556816426,870.1454545454545,1506.6,0.9622284911259924,186.60392611999822
260,82074,-1.0,21455.708640190085,-9334.064372274086,0.7724914031686001,0.021485126474621155,0.5,0.09809743427297372,870.1454545454545,185.26969696969698,3.8211018431875248,102.9269910139981
932,67497,-1.0,11008.407468734938,0.0,0.3885911362116882,0.3571787524368067,1.0,0.09802584138571006,870.1454545454545,3415.7484848484846,1.389735915622661,822.1659165965881
483,9eee3,-1.0,11201.98600786103,0.0,0.47705801913725776,0.1910712881180288,1.0,0.0979793347230382,870.1454545454545,2388.715151515152,4.199640623827356,952.1903272260004
827,39973,-1.0,12294.522579548322,0.0,0.5945606333130686,0.02238087757817803,1.0,0.09795883607538758,870.1454545454545,835.8454545454545,1.6580118012407787,578.786960351193
641,ef71d,31.0,21793.349618285967,-7077.046785757816,0.7390270045064049,0.09364220069229745,0.5,0.0973750233403606,870.1454545454545,1072.7515151515147,4.029365562569544,104.62510145399864
705,87d49,23.0,11302.488198497762,0.0,0.43269791856764733,0.3143659635933451,0.909090909090909,0.09734987524022905,870.1454545454545,3981.1287878787875,2.387492763226733,749.9893947000012
520,967e0,38.0,21575.93705131758,-6519.668898145456,0.7906668765780608,0.025517764870516865,0.5,0.0973227930204232,870.1454545454545,510.4090909090908,13.018828254244324,82.22932409999953
1065,78056,-1.0,11496.106174251046,0.0,0.3797986050567567,0.5000898576700185,1.0,0.09716398638010998,870.1454545454545,4208.027272727272,1.8774950215669686,613.7063958129999
82,c3706,28.0,11442.666628667273,0.0,0.5097026187414264,0.1626203150142692,0.909090909090909,0.09709509519538372,870.1454545454545,2513.4681818181816,1.558834391068405,820.2193147480006
443,000bb,27.0,21186.04412510436,-9443.219730803727,0.7428330371117073,0.08090766338808225,0.5,0.097022416204676,870.1454545454545,637.8909090909091,1.4946117417660845,-86.1461318148958
577,305a8,27.0,16243.047607698525,-6409.255995015945,0.660227977059456,0.02213174207130002,0.6666666666666667,0.09692766161595205,870.1454545454545,371.15000000000003,2.0461596751430244,-59.830880342001265
214,e603d,30.0,21013.58087348281,-4311.901504831958,0.7408583233435491,0.10202797933884038,0.5,0.09686378032648242,870.1454545454545,1209.2969696969697,1.563387925681238,-51.539749783188924
727,c243f,36.0,21479.884765501683,-1199.172548102735,0.7320660636032822,0.192727176695667,0.5,0.09684581352790994,870.1454545454545,2058.9621212121215,1.7797713104908406,340.7446286659998
70,87cbb,-1.0,20827.73245213174,-10989.454849351723,0.7585609159901303,0.0326156186229627,0.5,0.09680607926968343,870.1454545454545,556.2242424242423,4.9272728627272855,-88.15689889999956
281,a7e3b,-1.0,13457.44011452615,-12969.943255948732,0.5483463184416377,0.0198110199072808,1.0,0.09680160071116473,870.1454545454545,158.5,3.504038429250575,-2.1402836970016708
244,5cdc6,-1.0,10402.110161196935,0.0,0.4837756871196397,0.15519794362764078,1.0,0.09671864416566231,870.1454545454545,2047.666666666667,2.7568157039234626,967.2206545999996
825,c9ef9,-1.0,10703.231856467415,-6751.69482205023,0.4018138797277167,0.12578091221846457,1.0,0.0967137962326087,870.1454545454545,728.4424242424243,2.6576718645363675,15.03877492154949
